index,published,keyword,domain,language,valid,title,description,url,image,archive,content,quote,de,en,la,added
733e81bb6439b3bec0913ae666b5119b,2026-06-01T14:19:13Z,'fungal infections',cshprotocols.cshlp.org,en,0.8,Inoculation of Maize Ears with Fusarium graminearum to Study Gibberella Ear Rot,"Maize is an important food and fuel crop globally. Ear rots, caused by fungal pathogens, are some of the most detrimental maize diseases, due to reduced grain yield and the production of harmful mycotoxins. Mycotoxins are naturally occurring toxins produced b…",https://cshprotocols.cshlp.org/content/2026/6/pdb.prot108641.full?rss=1,,,This Article,,"Inokulation von Maiskolben mit Fusarium graminearum zur Untersuchung der Gibberella-Ährenfäule. Mais ist weltweit eine wichtige Nahrungs- und Brennstoffpflanze. Ährenfäule, verursacht durch pilzliche Krankheitserreger, gehört zu den schädlichsten Maiskrankheiten, da sie zu einem verringerten Getreideertrag und zur Produktion schädlicher Mykotoxine führt. Mykotoxine sind natürlich vorkommende Toxine, die von … produziert werden.","Inoculation of Maize Ears with Fusarium graminearum to Study Gibberella Ear Rot. Maize is an important food and fuel crop globally. Ear rots, caused by fungal pathogens, are some of the most detrimental maize diseases, due to reduced grain yield and the production of harmful mycotoxins. Mycotoxins are naturally occurring toxins produced b…","Glomus de spelta Aurium apud Fusarium graminearum ad Study Gibberella Auris Rot. Frumentum magni momenti est spelta cibus et cibus globally. Putreis auris, a pathogenis fungalis causatis, sunt quidam morbis maxime nocivis spelte, ob fructus frumenti reducti et mycotoxinorum perniciosissimi effectio. Mycotoxins naturaliter occurrentes toxins produci b ...",2026-06-02 22:10:05+00:00
6295c517c0fbbcac5d138901833a19f1,2026-06-01T17:00:00Z,'waterlogged',deadline.com,en,0.9,Rose Byrne & Kelli O’Hara Spill The Secrets Behind Real Laughs And Fake Booze In Broadway’s ‘Fallen Angels’: Tony Watch Q&A,"If anyone last fall had made predictions about what would provide the upcoming Broadway season with its biggest guffaws, the answers might have focused on a waterlogged Celine Dion, or maybe time-warped aliens in fishnets or even an enchanted land where haple…",http://deadline.com/2026/06/rose-byrne-kelli-ohara-fallen-angels-tony-award-interview-1236929725/,https://deadline.com/wp-content/uploads/2026/05/Fallen-Angels-.jpg?w=1024,,"If anyone last fall had made predictions about what would provide the upcoming Broadway season with its biggest guffaws, the answers might have focused on a waterlogged Celine Dion, or maybe time-war… [+19101 chars]",,"Rose Byrne und Kelli O’Hara verraten die Geheimnisse hinter echtem Lachen und falschem Alkohol in „Fallen Angels“ am Broadway: Tony Watch Q&A. Wenn irgendjemand im letzten Herbst Vorhersagen darüber gemacht hätte, was die kommende Broadway-Saison mit ihrem größten Gelächter bescheren würde, hätten sich die Antworten vielleicht auf eine durchnässte Céline Dion konzentriert, oder vielleicht auf zeitverzerrte Außerirdische in Fischernetzen oder sogar auf ein verzaubertes Land, in dem es so viele gibt …","Rose Byrne & Kelli O’Hara Spill The Secrets Behind Real Laughs And Fake Booze In Broadway’s ‘Fallen Angels’: Tony Watch Q&A. If anyone last fall had made predictions about what would provide the upcoming Broadway season with its biggest guffaws, the answers might have focused on a waterlogged Celine Dion, or maybe time-warped aliens in fishnets or even an enchanted land where haple…","Rose Byrne & Kelli O'Hara Spill Secreta Behind Real Laughs et Fake Booze In Broadway's Fallen Angeli': Tony Watch Q&A. Si quis novissimus casus praediceret quid futurum Broadway tempus cum maximis cachinnis praeberet, responsa in umorem Celine Dionis posuerunt, vel forte peregrini in piscinis vel etiam in terra cantata, in qua haple…",2026-06-04 10:50:32+00:00
299f0b56f2ca91b705f7789ec0b8df26,2026-06-03T04:51:55Z,'rainwater harvesting',thechronicle.com.gh,en,0.8,Accra’s last hope against floods is Rainwater Harvesting -GhIE,"The newly elected President of the Ghana Institution of Engineers (GhIE), Ing. Ludwig Annang Hesse, has stated that the only effective solution remaining to curb Accra’s persistent flooding is the compulsory harvesting and temporary storage of rainwater by ho…",https://thechronicle.com.gh/accras-last-hope-against-floods-is-rainwater-harvesting-ghie/,https://thechronicle.com.gh/wp-content/uploads/2026/06/Ing.-Ludwig-Annang-Hesse.jpg,http://web.archive.org/web/20260604124215/https://thechronicle.com.gh/accras-last-hope-against-floods-is-rainwater-harvesting-ghie/,"The newly elected President of the Ghana Institution of Engineers (GhIE), Ing. Ludwig Annang Hesse, has stated that the only effective solution remaining to curb Accra’s persistent flooding is the co… [+5081 chars]",,"Accras letzte Hoffnung gegen Überschwemmungen ist die Regenwassernutzung – GhIE. Der neu gewählte Präsident der Ghana Institution of Engineers (GhIE), Ing. Ludwig Annang Hesse hat erklärt, dass die einzig wirksame Lösung zur Eindämmung der anhaltenden Überschwemmungen in Accra die obligatorische Sammlung und vorübergehende Speicherung von Regenwasser durch Häuser sei …","Accra’s last hope against floods is Rainwater Harvesting -GhIE. The newly elected President of the Ghana Institution of Engineers (GhIE), Ing. Ludwig Annang Hesse, has stated that the only effective solution remaining to curb Accra’s persistent flooding is the compulsory harvesting and temporary storage of rainwater by ho…","Ultima spes Accrae contra inundationes est Rainwater -GhIE. Praeses nuper electus Gana Institutionis machinarum (GhIE), Ing. Ludwig Annang Hesse affirmavit solam solutionem efficacem remanentem ad cohibendam inundationem Accrae persistentem esse coactam messem et repono pluviae temporis ab ho…",2026-06-06 06:16:38+00:00
27749f02b492c67dacda3e91214658e8,2026-06-01T22:44:29Z,'drainage rain',www.nzherald.co.nz,en,0.3,"Heavy rain overwhelms Nelson wastewater system, raw sewage flows into river and estuary","Heavy downpours caused a wastewater pipe to burst, sending sewage into nearby waterways.",https://www.nzherald.co.nz/nz/heavy-rain-overwhelms-nelson-wastewater-system-raw-sewage-flows-into-river-and-estuary/GR3AZUUNHZDD3CQ4EBFOQSQ3HE/,https://www.nzherald.co.nz/resizer/v2/UXJDWQDFOBGHZICZYFSOBWIG3E.png?auth=6dd31eb52afb1c0f8d7223f8be47e9d9ee64e46cd980f75452f0dc6d0cc29e50&width=1200&height=675&quality=70&focal=162%2C195&smart=false,http://web.archive.org/web/20260602025341/https://www.nzherald.co.nz/nz/heavy-rain-overwhelms-nelson-wastewater-system-raw-sewage-flows-into-river-and-estuary/GR3AZUUNHZDD3CQ4EBFOQSQ3HE/,"Minister for Emergency Management and Recovery Mark Mitchell was at the site this morning and said the council had done a good job in emergency management of the region.
Nelsons wastewater system is… [+5765 chars]",,"Starker Regen überschwemmt das Abwassersystem von Nelson, Rohabwasser fließt in Fluss und Mündung. Heftige Regenfälle führten zum Platzen einer Abwasserleitung, wodurch Abwasser in nahegelegene Gewässer gelangte.","Heavy rain overwhelms Nelson wastewater system, raw sewage flows into river and estuary. Heavy downpours caused a wastewater pipe to burst, sending sewage into nearby waterways.","Imbribus gravis systematis Nelson vastitatem aquarum opprimit, purgamentorum rudis in flumen et aestuarium influit. Gravis aquae pluviae vastitatem fistulam effecit ut rumperet, purgamentorum proximas in rivos mittens.",2026-06-06 20:44:36+00:00
4cd5315284214796572f45cf759a88e1,2026-06-04T18:36:47Z,'rainwater harvesting',timesofindia.indiatimes.com,en,0.9,AMC aims to harvest 350 million litres of rainwater annually,"Ahmedabad Municipal Corporation’s “Catch the Rain” campaign targets 350 million litres of annual rainwater harvesting via rooftop systems in 1,750 public buildings.",https://timesofindia.indiatimes.com/city/ahmedabad/amc-aims-to-harvest-350-million-litres-of-rainwater-annually/articleshow/131515168.cms,"https://static.toiimg.com/thumb/msid-131515165,width-1280,height-720,resizemode-6,overlay-toi_sw,pt-32,y_pad-600/photo.jpg",http://web.archive.org/web/20260604221142/https://timesofindia.indiatimes.com/city/ahmedabad/amc-aims-to-harvest-350-million-litres-of-rainwater-annually/articleshow/131515168.cms,"Follow Us On Social Media
'I Saw Four Bodies At One Spot': Local Hero Recounts Horror Of Delhi Fire | WatchShowdown Erupts: Thompson Rips Bessent's 'Golden Age Economy' Claims In US HouseJason Smith… [+1454 chars]",,"AMC hat sich zum Ziel gesetzt, jährlich 350 Millionen Liter Regenwasser zu gewinnen. Die „Catch the Rain“-Kampagne der Ahmedabad Municipal Corporation zielt darauf ab, jährlich 350 Millionen Liter Regenwasser über Dachsysteme in 1.750 öffentlichen Gebäuden aufzufangen.","AMC aims to harvest 350 million litres of rainwater annually. Ahmedabad Municipal Corporation’s “Catch the Rain” campaign targets 350 million litres of annual rainwater harvesting via rooftop systems in 1,750 public buildings.","AMC ad trecenta milia librarum aquae pluvialis quotannis metere studet. Ahmedabad Municipalis Corporation's ""Excipe pluviam"" expeditionem praebent 350 decies centena liters aquae pluviae annuae messis per systemata tectoria in 1,750 publica aedificia.",2026-06-08 07:15:50+00:00
a9fd1eea2994ed79bb2c550ed0fa2e8d,2026-06-04T19:09:19Z,'rainwater harvesting',timesofindia.indiatimes.com,en,0.9,"Policy, conservation contest to improve groundwater level in city","Indore IMC to draft water policy as groundwater drops, with ward conservation rankings, rainwater harvesting deadline June 30, and recharge projects underway.",https://timesofindia.indiatimes.com/city/indore/policy-conservation-contest-to-improve-groundwater-level-in-city/articleshow/131515987.cms,https://static.toiimg.com/photo/msid-47529300/47529300.jpg,http://web.archive.org/web/20260604230755/https://timesofindia.indiatimes.com/city/indore/policy-conservation-contest-to-improve-groundwater-level-in-city/articleshow/131515987.cms,"<ul><li>News</li>
<li>Policy, conservation contest to improve groundwater level in city</li></ul>
Follow Us On Social Media
Copyright © 2026 Bennett, Coleman &amp; Co. Ltd. All rights reserved. Fo… [+42 chars]",,"Politik, Naturschutzwettbewerb zur Verbesserung des Grundwasserspiegels in der Stadt. Indore IMC wird eine Wasserpolitik entwerfen, wenn der Grundwasserspiegel sinkt, mit Ranglisten für den Schutz der Gemeinden, Frist für die Regenwassernutzung am 30. Juni und laufenden Wiederauffüllungsprojekten.","Policy, conservation contest to improve groundwater level in city. Indore IMC to draft water policy as groundwater drops, with ward conservation rankings, rainwater harvesting deadline June 30, and recharge projects underway.","Consilium, conservatio certaminis ad meliorem campum campum in urbe. Indore IMC ad aquam hausturam consilium sicut guttae aquae fundatae, cum custodia conservationis ordo, messis aqua pluvialis fatalibus die 30 Iunii, et incepta recharge comparata.",2026-06-08 07:15:50+00:00
c1cd66b87559c434546e64770da81ce1,2026-06-04T19:50:52Z,'rainwater harvesting',timesofindia.indiatimes.com,en,0.9,"For women, by women: Metro to launch e-bike shuttle service from today","Lucknow Metro marks World Environment Day with solar power, regenerative braking, rainwater harvesting and IGBC Platinum stations; women-only MyDidi shuttle launches June 5.",https://timesofindia.indiatimes.com/city/lucknow/for-women-by-women-metro-to-launch-e-bike-shuttle-service-from-today/articleshow/131516477.cms,"https://static.toiimg.com/thumb/msid-131516474,width-1280,height-720,resizemode-6,overlay-toi_sw,pt-32,y_pad-600/photo.jpg",http://web.archive.org/web/20260604230758/https://timesofindia.indiatimes.com/city/lucknow/for-women-by-women-metro-to-launch-e-bike-shuttle-service-from-today/articleshow/131516477.cms,"<ul><li>News</li>
<li>For women, by women: Metro to launch e-bike shuttle service from today</li></ul>
Follow Us On Social Media
Copyright © 2026 Bennett, Coleman &amp; Co. Ltd. All rights reserve… [+47 chars]",,"Von Frauen für Frauen: Metro startet ab heute E-Bike-Shuttleservice. Lucknow Metro feiert den Weltumwelttag mit Solarenergie, regenerativem Bremsen, Regenwassernutzung und IGBC-Platin-Stationen; MyDidi-Shuttle nur für Frauen startet am 5. Juni.","For women, by women: Metro to launch e-bike shuttle service from today. Lucknow Metro marks World Environment Day with solar power, regenerative braking, rainwater harvesting and IGBC Platinum stations; women-only MyDidi shuttle launches June 5.","Pro feminis, a mulieribus: Metro ad e-cursoriam pectinis serviendi hodie deducendi. Lucknow Metro notat Diem Mundi Environment cum virtute solari, braking regenerativam, messem aquae pluviae et stationes IGBC Platinum; feminae tantum MyDidi pectinis 5 Iunii excussum.",2026-06-08 07:15:50+00:00
1e13f8ef0719cb8ea3d1882acd1cbb70,2026-06-05T14:20:07Z,'wet harvest',spacedaily.com,en,0.3,"Bananas sold in supermarkets are nearly all the Cavendish cultivar, genetic clones of a single plant, which is why a fungal disease called Tropical Race 4 spreading through plantations in Asia, Africa, and Latin America could gradually erase the commercial banana just as Race 1 did its predecessor.","Every Cavendish banana on Earth is a clone of a single plant from an English duke's estate — and a soil fungus called Tropical Race 4, spreading through Asia, Africa and now Latin America, is doing to it what the same disease did to its predecessor in the 195…",https://spacedaily.com/j-bananas-sold-in-supermarkets-are-nearly-all-the-cavendish-cultivar-genetic-clones-of-a-single-plant-which-is-why-a-fungal-disease-called-tropical-race-4-spreading-through-plantations-in-asia-africa/,https://spacedaily.com/wp-content/uploads/2026/06/j-bananas-sold-in-supermarkets-are-nearly-all-the-cavendish-.jpg,,"Every Cavendish banana in a Tesco, a Whole Foods, a corner bodega in Queens, or a wet market in Manila is a genetic clone of a single plant. The fruit reproduces not by seed but by suckers cut from t… [+8519 chars]",,"Bei den in Supermärkten verkauften Bananen handelt es sich fast ausschließlich um die Cavendish-Sorte, also um genetische Klone einer einzelnen Pflanze. Aus diesem Grund könnte eine Pilzkrankheit namens Tropical Race 4, die sich auf Plantagen in Asien, Afrika und Lateinamerika ausbreitet, die kommerzielle Banane nach und nach auslöschen, genau wie Race 1 ihren Vorgänger mit ihr das, was die gleiche Krankheit mit ihrem Vorgänger im Jahr 195 bewirkte …","Bananas sold in supermarkets are nearly all the Cavendish cultivar, genetic clones of a single plant, which is why a fungal disease called Tropical Race 4 spreading through plantations in Asia, Africa, and Latin America could gradually erase the commercial banana just as Race 1 did its predecessor.. Every Cavendish banana on Earth is a clone of a single plant from an English duke's estate — and a soil fungus called Tropical Race 4, spreading through Asia, Africa and now Latin America, is doing to it what the same disease did to its predecessor in the 195…","Bananas in supermarkets venditae sunt fere omnes cultivar Cavendish, clones geneticae unius plantae, unde morbus fungalus vocatur Race Tropical 4 per plantationes in Asia, Africa, et America Latina sensim delere potuit fixa commercii sicut Race 1 praedecessor eius. Omnis Cavendish fixa in Terra vocatur clone unius plantae, Africae et Latinae e fundo funiculi Ducis Anglici — et nunc 4 e solo Anglico Ducis funiculi praedio — et per Africam Latinam propagationem. America, id facit quod idem morbus praedecessori suo in anno 195 fecit...",2026-06-08 12:16:35+00:00
24a717ab8ab9d7d610508c03dd5304fa,2026-06-01T23:45:17Z,'rain fatique',english.khabarhub.com,en,0.3,"From Sponge City to Concrete, and Back","If you live in Kathmandu, you might have noticed how quickly water accumulates on the streets these days whenever it rains, especially in busy areas like Tinkune, Jamal, and Putalisadak. Just 20–30 minutes of rainfall is enough to make people worry not only a…",https://english.khabarhub.com/2026/02/551585/,https://english.khabarhub.com/wp-content/uploads/2026/05/Khabar-Hub-Article_Pragya-Raut_1200px-630X-px-Final_2026.05.31-Upload.jpg,,"If you live in Kathmandu, you might have noticed how quickly water accumulates on the streets these days whenever it rains, especially in busy areas like Tinkune, Jamal, and Putalisadak. Just 2030 mi… [+8464 chars]",,"Von Sponge City nach Concrete und zurück. Wenn Sie in Kathmandu leben, ist Ihnen vielleicht aufgefallen, wie schnell sich heutzutage bei Regen Wasser auf den Straßen ansammelt, insbesondere in belebten Gegenden wie Tinkune, Jamal und Putalisadak. Nur 20–30 Minuten Niederschlag reichen aus, um den Menschen nicht nur Sorgen zu bereiten…","From Sponge City to Concrete, and Back. If you live in Kathmandu, you might have noticed how quickly water accumulates on the streets these days whenever it rains, especially in busy areas like Tinkune, Jamal, and Putalisadak. Just 20–30 minutes of rainfall is enough to make people worry not only a…","Ab urbe Spongia ad Concrete, et Back. Si in Kathmandu habitas, animadvertere poteras quam cito aqua in plateas his diebus accumulat quotiens pluit, praesertim in locis occupatus sicut Tinkune, Jamal, et Putalisadak. Sicut 20-30 minuta pluviarum satis est ut homines solliciti non solum ...",2026-06-08 16:58:58+00:00
cd23e5433361b37669d0e858fda6a031,2026-06-07T17:54:36Z,'rainwater harvesting',timesofindia.indiatimes.com,en,0.9,Community participation essential for water conservation,"Mangal Bhumi Foundation volunteers surveyed Prayagraj’s Loni River, citing pollution and encroachment; urged community-led conservation, plantations and rainwater harvesting.",https://timesofindia.indiatimes.com/city/allahabad/community-participation-essential-for-water-conservation/articleshow/131572005.cms,https://static.toiimg.com/photo/msid-47529300/47529300.jpg,http://web.archive.org/web/20260608001032/https://timesofindia.indiatimes.com/city/allahabad/community-participation-essential-for-water-conservation/articleshow/131572005.cms,"<ul><li>News</li>
<li>Community participation essential for water conservation</li></ul>
Follow Us On Social Media
Copyright © 2026 Bennett, Coleman &amp; Co. Ltd. All rights reserved. For reprint… [+33 chars]",,"Die Beteiligung der Gemeinschaft ist für den Wasserschutz unerlässlich. Freiwillige der Mangal Bhumi Foundation untersuchten den Loni-Fluss in Prayagraj und stellten dabei Verschmutzung und Eingriffe fest. drängte auf von der Gemeinde betriebene Naturschutzmaßnahmen, Plantagen und Regenwassernutzung.","Community participation essential for water conservation. Mangal Bhumi Foundation volunteers surveyed Prayagraj’s Loni River, citing pollution and encroachment; urged community-led conservation, plantations and rainwater harvesting.","Communitatis participatio necessaria ad aquarum conservationem. Mangal Bhumi voluntarii Foundation perspexerunt Prayagraj's Loni River, pollutio et obiurgatio citans; suasit communitatem conservationem deductam plantationibus et metis aquae pluviae.",2026-06-08 21:25:46+00:00
